instances\map1\map1_13_464.txt,806,
instances\map1\map1_13_465.txt,99999,
instances\map1\map1_13_466.txt,598,
instances\map1\map1_13_467.txt,403,
instances\map1\map1_13_468.txt,429,
instances\map1\map1_13_469.txt,468,
instances\map1\map1_13_47.txt,468,
instances\map1\map1_13_470.txt,455,
instances\map1\map1_13_471.txt,416,
instances\map1\map1_13_472.txt,390,
instances\map1\map1_13_473.txt,377,
instances\map1\map1_13_474.txt,99999,
instances\map1\map1_13_475.txt,390,
instances\map1\map1_13_476.txt,99999,
instances\map1\map1_13_477.txt,99999,
instances\map1\map1_13_478.txt,99999,
instances\map1\map1_13_479.txt,442,
instances\map1\map1_13_48.txt,99999,
instances\map1\map1_13_480.txt,99999,
instances\map1\map1_13_481.txt,99999,
instances\map1\map1_13_482.txt,377,
instances\map1\map1_13_483.txt,99999,
instances\map1\map1_13_484.txt,546,
instances\map1\map1_13_485.txt,99999,
instances\map1\map1_13_486.txt,99999,
instances\map1\map1_13_487.txt,338,
instances\map1\map1_13_488.txt,99999,
instances\map1\map1_13_489.txt,533,
instances\map1\map1_13_49.txt,390,
instances\map1\map1_13_490.txt,507,
instances\map1\map1_13_491.txt,650,
instances\map1\map1_13_492.txt,99999,
instances\map1\map1_13_493.txt,99999,
instances\map1\map1_13_494.txt,99999,
instances\map1\map1_13_495.txt,403,
instances\map1\map1_13_496.txt,416,
instances\map1\map1_13_497.txt,481,
instances\map1\map1_13_498.txt,416,
instances\map1\map1_13_499.txt,377,
instances\map1\map1_13_5.txt,99999,
instances\map1\map1_13_50.txt,481,
instances\map1\map1_13_500.txt,741,
instances\map1\map1_13_501.txt,442,
instances\map1\map1_13_502.txt,99999,
instances\map1\map1_13_503.txt,494,
instances\map1\map1_13_504.txt,403,
instances\map1\map1_13_505.txt,364,
instances\map1\map1_13_506.txt,99999,
instances\map1\map1_13_507.txt,416,
instances\map1\map1_13_508.txt,1456,
instances\map1\map1_13_509.txt,429,
instances\map1\map1_13_51.txt,598,
instances\map1\map1_13_510.txt,494,
instances\map1\map1_13_511.txt,481,
instances\map1\map1_13_512.txt,442,
instances\map1\map1_13_513.txt,99999,
instances\map1\map1_13_514.txt,507,
instances\map1\map1_13_515.txt,910,
instances\map1\map1_13_516.txt,364,
instances\map1\map1_13_517.txt,494,
instances\map1\map1_13_518.txt,338,
instances\map1\map1_13_519.txt,923,
instances\map1\map1_13_52.txt,416,
instances\map1\map1_13_520.txt,481,
instances\map1\map1_13_521.txt,481,
instances\map1\map1_13_522.txt,99999,
instances\map1\map1_13_523.txt,1313,
instances\map1\map1_13_524.txt,390,
instances\map1\map1_13_525.txt,598,
instances\map1\map1_13_526.txt,481,
instances\map1\map1_13_527.txt,559,
instances\map1\map1_13_528.txt,572,
instances\map1\map1_13_529.txt,585,
instances\map1\map1_13_53.txt,468,
instances\map1\map1_13_530.txt,442,
instances\map1\map1_13_531.txt,1066,
instances\map1\map1_13_532.txt,442,
instances\map1\map1_13_533.txt,429,
instances\map1\map1_13_534.txt,364,
instances\map1\map1_13_535.txt,533,
instances\map1\map1_13_536.txt,377,
instances\map1\map1_13_537.txt,99999,
instances\map1\map1_13_538.txt,455,
instances\map1\map1_13_539.txt,507,
instances\map1\map1_13_54.txt,494,
instances\map1\map1_13_540.txt,468,
instances\map1\map1_13_541.txt,377,
instances\map1\map1_13_542.txt,390,
instances\map1\map1_13_543.txt,1547,
instances\map1\map1_13_544.txt,99999,
instances\map1\map1_13_545.txt,99999,
instances\map1\map1_13_546.txt,416,
instances\map1\map1_13_547.txt,99999,
instances\map1\map1_13_548.txt,455,
instances\map1\map1_13_549.txt,99999,
instances\map1\map1_13_55.txt,832,
instances\map1\map1_13_550.txt,533,
instances\map1\map1_13_551.txt,442,
instances\map1\map1_13_552.txt,611,
instances\map1\map1_13_553.txt,663,
instances\map1\map1_13_554.txt,99999,
instances\map1\map1_13_555.txt,520,
instances\map1\map1_13_556.txt,546,
instances\map1\map1_13_557.txt,481,
instances\map1\map1_13_558.txt,364,
instances\map1\map1_13_559.txt,390,
instances\map1\map1_13_56.txt,99999,
instances\map1\map1_13_560.txt,442,
instances\map1\map1_13_561.txt,99999,
instances\map1\map1_13_562.txt,390,
instances\map1\map1_13_563.txt,429,
instances\map1\map1_13_564.txt,468,
instances\map1\map1_13_565.txt,99999,
instances\map1\map1_13_566.txt,403,
instances\map1\map1_13_567.txt,99999,
instances\map1\map1_13_568.txt,403,
instances\map1\map1_13_569.txt,611,
instances\map1\map1_13_57.txt,455,
instances\map1\map1_13_570.txt,99999,
instances\map1\map1_13_571.txt,99999,
instances\map1\map1_13_572.txt,637,
instances\map1\map1_13_573.txt,377,
instances\map1\map1_13_574.txt,99999,
instances\map1\map1_13_575.txt,533,
instances\map1\map1_13_576.txt,99999,
instances\map1\map1_13_577.txt,364,
instances\map1\map1_13_578.txt,533,
instances\map1\map1_13_579.txt,429,
instances\map1\map1_13_58.txt,624,
instances\map1\map1_13_580.txt,99999,
instances\map1\map1_13_581.txt,390,
instances\map1\map1_13_582.txt,429,
instances\map1\map1_13_583.txt,99999,
instances\map1\map1_13_584.txt,598,
instances\map1\map1_13_585.txt,481,
instances\map1\map1_13_586.txt,99999,
instances\map1\map1_13_587.txt,429,
instances\map1\map1_13_588.txt,1768,
instances\map1\map1_13_589.txt,611,
instances\map1\map1_13_59.txt,468,
instances\map1\map1_13_590.txt,442,
instances\map1\map1_13_591.txt,99999,
instances\map1\map1_13_592.txt,403,
instances\map1\map1_13_593.txt,390,
instances\map1\map1_13_594.txt,455,
instances\map1\map1_13_595.txt,754,
instances\map1\map1_13_596.txt,533,
instances\map1\map1_13_597.txt,585,
instances\map1\map1_13_598.txt,416,
instances\map1\map1_13_599.txt,442,
instances\map1\map1_13_6.txt,676,
instances\map1\map1_13_60.txt,585,
instances\map1\map1_13_600.txt,99999,
instances\map1\map1_13_601.txt,533,
instances\map1\map1_13_602.txt,390,
instances\map1\map1_13_603.txt,390,
instances\map1\map1_13_604.txt,429,
instances\map1\map1_13_605.txt,351,
instances\map1\map1_13_606.txt,99999,
instances\map1\map1_13_607.txt,390,
instances\map1\map1_13_608.txt,403,
instances\map1\map1_13_609.txt,99999,
instances\map1\map1_13_61.txt,468,
instances\map1\map1_13_610.txt,533,
instances\map1\map1_13_611.txt,1066,
instances\map1\map1_13_612.txt,416,
instances\map1\map1_13_613.txt,99999,
instances\map1\map1_13_614.txt,559,
instances\map1\map1_13_615.txt,429,
instances\map1\map1_13_616.txt,416,
instances\map1\map1_13_617.txt,429,
instances\map1\map1_13_618.txt,99999,
instances\map1\map1_13_619.txt,99999,
instances\map1\map1_13_62.txt,507,
instances\map1\map1_13_620.txt,99999,
instances\map1\map1_13_621.txt,429,
instances\map1\map1_13_622.txt,403,
instances\map1\map1_13_623.txt,416,
instances\map1\map1_13_624.txt,390,
instances\map1\map1_13_625.txt,468,
instances\map1\map1_13_626.txt,416,
instances\map1\map1_13_627.txt,546,
instances\map1\map1_13_628.txt,99999,
instances\map1\map1_13_629.txt,99999,
instances\map1\map1_13_63.txt,429,
instances\map1\map1_13_630.txt,338,
instances\map1\map1_13_631.txt,390,
instances\map1\map1_13_632.txt,338,
instances\map1\map1_13_633.txt,99999,
instances\map1\map1_13_634.txt,546,
instances\map1\map1_13_635.txt,403,
instances\map1\map1_13_636.txt,99999,
instances\map1\map1_13_637.txt,99999,
instances\map1\map1_13_638.txt,884,
instances\map1\map1_13_639.txt,494,
instances\map1\map1_13_64.txt,429,
instances\map1\map1_13_640.txt,390,
instances\map1\map1_13_641.txt,546,
instances\map1\map1_13_642.txt,99999,
instances\map1\map1_13_643.txt,455,
instances\map1\map1_13_644.txt,481,
instances\map1\map1_13_645.txt,468,
instances\map1\map1_13_646.txt,390,
instances\map1\map1_13_647.txt,99999,
instances\map1\map1_13_648.txt,442,
instances\map1\map1_13_649.txt,468,
instances\map1\map1_13_65.txt,351,
instances\map1\map1_13_650.txt,325,
instances\map1\map1_13_651.txt,715,
instances\map1\map1_13_652.txt,481,
instances\map1\map1_13_653.txt,351,
instances\map1\map1_13_654.txt,325,
instances\map1\map1_13_655.txt,832,
instances\map1\map1_13_656.txt,416,
instances\map1\map1_13_657.txt,390,
instances\map1\map1_13_658.txt,897,
instances\map1\map1_13_659.txt,99999,
instances\map1\map1_13_66.txt,455,
instances\map1\map1_13_660.txt,99999,
instances\map1\map1_13_661.txt,728,
instances\map1\map1_13_662.txt,99999,
instances\map1\map1_13_663.txt,99999,
instances\map1\map1_13_664.txt,611,
instances\map1\map1_13_665.txt,910,
instances\map1\map1_13_666.txt,559,
instances\map1\map1_13_667.txt,780,
instances\map1\map1_13_668.txt,99999,
instances\map1\map1_13_669.txt,99999,
instances\map1\map1_13_67.txt,559,
instances\map1\map1_13_670.txt,689,
instances\map1\map1_13_671.txt,351,
instances\map1\map1_13_672.txt,377,
instances\map1\map1_13_673.txt,494,
instances\map1\map1_13_674.txt,416,
instances\map1\map1_13_675.txt,585,
instances\map1\map1_13_676.txt,364,
instances\map1\map1_13_677.txt,99999,
instances\map1\map1_13_678.txt,1209,
instances\map1\map1_13_679.txt,99999,
instances\map1\map1_13_68.txt,364,
instances\map1\map1_13_680.txt,99999,
instances\map1\map1_13_681.txt,390,
instances\map1\map1_13_682.txt,390,
instances\map1\map1_13_683.txt,99999,
instances\map1\map1_13_684.txt,99999,
instances\map1\map1_13_685.txt,468,
instances\map1\map1_13_686.txt,429,
instances\map1\map1_13_687.txt,99999,
instances\map1\map1_13_688.txt,351,
instances\map1\map1_13_689.txt,637,
instances\map1\map1_13_69.txt,99999,
instances\map1\map1_13_690.txt,377,
instances\map1\map1_13_691.txt,99999,
instances\map1\map1_13_692.txt,429,
instances\map1\map1_13_693.txt,390,
instances\map1\map1_13_694.txt,390,
instances\map1\map1_13_695.txt,728,
instances\map1\map1_13_696.txt,494,
instances\map1\map1_13_697.txt,533,
instances\map1\map1_13_698.txt,455,
instances\map1\map1_13_699.txt,99999,
instances\map1\map1_13_7.txt,598,
instances\map1\map1_13_70.txt,403,
instances\map1\map1_13_700.txt,468,
instances\map1\map1_13_701.txt,468,
instances\map1\map1_13_702.txt,442,
instances\map1\map1_13_703.txt,481,
instances\map1\map1_13_704.txt,390,
instances\map1\map1_13_705.txt,364,
instances\map1\map1_13_706.txt,429,
instances\map1\map1_13_707.txt,390,
instances\map1\map1_13_708.txt,377,
instances\map1\map1_13_709.txt,429,
instances\map1\map1_13_71.txt,403,
instances\map1\map1_13_710.txt,377,
instances\map1\map1_13_711.txt,99999,
instances\map1\map1_13_712.txt,832,
instances\map1\map1_13_713.txt,377,
instances\map1\map1_13_714.txt,520,
instances\map1\map1_13_715.txt,99999,
instances\map1\map1_13_716.txt,585,
instances\map1\map1_13_717.txt,429,
instances\map1\map1_13_718.txt,754,
instances\map1\map1_13_719.txt,390,
instances\map1\map1_13_72.txt,3302,
instances\map1\map1_13_720.txt,468,
instances\map1\map1_13_721.txt,416,
instances\map1\map1_13_722.txt,533,
instances\map1\map1_13_723.txt,99999,
instances\map1\map1_13_724.txt,546,
instances\map1\map1_13_725.txt,99999,
instances\map1\map1_13_726.txt,99999,
instances\map1\map1_13_727.txt,442,
instances\map1\map1_13_728.txt,1053,
instances\map1\map1_13_729.txt,403,
instances\map1\map1_13_73.txt,507,
instances\map1\map1_13_730.txt,429,
instances\map1\map1_13_731.txt,481,
instances\map1\map1_13_732.txt,546,
instances\map1\map1_13_733.txt,494,
instances\map1\map1_13_734.txt,377,
instances\map1\map1_13_735.txt,481,
instances\map1\map1_13_736.txt,377,
instances\map1\map1_13_737.txt,455,
instances\map1\map1_13_738.txt,468,
instances\map1\map1_13_739.txt,364,
instances\map1\map1_13_74.txt,99999,
instances\map1\map1_13_740.txt,377,
instances\map1\map1_13_741.txt,429,
instances\map1\map1_13_742.txt,507,
instances\map1\map1_13_743.txt,99999,
instances\map1\map1_13_744.txt,416,
instances\map1\map1_13_745.txt,481,
instances\map1\map1_13_746.txt,468,
instances\map1\map1_13_747.txt,99999,
instances\map1\map1_13_748.txt,99999,
instances\map1\map1_13_749.txt,377,
instances\map1\map1_13_75.txt,403,
instances\map1\map1_13_750.txt,468,
instances\map1\map1_13_751.txt,364,
instances\map1\map1_13_752.txt,99999,
instances\map1\map1_13_753.txt,442,
instances\map1\map1_13_754.txt,468,
instances\map1\map1_13_755.txt,377,
instances\map1\map1_13_756.txt,416,
instances\map1\map1_13_757.txt,403,
instances\map1\map1_13_758.txt,99999,
instances\map1\map1_13_759.txt,99999,
instances\map1\map1_13_76.txt,377,
instances\map1\map1_13_760.txt,455,
instances\map1\map1_13_761.txt,99999,
instances\map1\map1_13_762.txt,99999,
instances\map1\map1_13_763.txt,429,
instances\map1\map1_13_764.txt,99999,
instances\map1\map1_13_765.txt,572,
instances\map1\map1_13_766.txt,494,
instances\map1\map1_13_767.txt,572,
instances\map1\map1_13_768.txt,559,
instances\map1\map1_13_769.txt,429,
instances\map1\map1_13_77.txt,99999,
instances\map1\map1_13_770.txt,429,
instances\map1\map1_13_771.txt,416,
instances\map1\map1_13_772.txt,429,
instances\map1\map1_13_773.txt,377,
instances\map1\map1_13_774.txt,455,
instances\map1\map1_13_775.txt,494,
instances\map1\map1_13_776.txt,390,
instances\map1\map1_13_777.txt,845,
instances\map1\map1_13_778.txt,442,
instances\map1\map1_13_779.txt,442,
instances\map1\map1_13_78.txt,99999,
instances\map1\map1_13_780.txt,429,
instances\map1\map1_13_781.txt,429,
instances\map1\map1_13_782.txt,598,
instances\map1\map1_13_783.txt,99999,
instances\map1\map1_13_784.txt,2691,
instances\map1\map1_13_785.txt,99999,
instances\map1\map1_13_786.txt,99999,
instances\map1\map1_13_787.txt,99999,
instances\map1\map1_13_788.txt,351,
instances\map1\map1_13_789.txt,99999,
instances\map1\map1_13_79.txt,481,
instances\map1\map1_13_790.txt,99999,
instances\map1\map1_13_791.txt,546,
instances\map1\map1_13_792.txt,364,
instances\map1\map1_13_793.txt,403,
instances\map1\map1_13_794.txt,403,
instances\map1\map1_13_795.txt,455,
instances\map1\map1_13_796.txt,442,
instances\map1\map1_13_797.txt,364,
instances\map1\map1_13_798.txt,99999,
instances\map1\map1_13_799.txt,572,
instances\map1\map1_13_8.txt,455,
instances\map1\map1_13_80.txt,364,
instances\map1\map1_13_800.txt,481,
instances\map1\map1_13_801.txt,99999,
instances\map1\map1_13_802.txt,650,
instances\map1\map1_13_803.txt,468,
instances\map1\map1_13_804.txt,858,
instances\map1\map1_13_805.txt,99999,
instances\map1\map1_13_806.txt,455,
instances\map1\map1_13_807.txt,338,
instances\map1\map1_13_808.txt,99999,
instances\map1\map1_13_809.txt,416,
instances\map1\map1_13_81.txt,494,
instances\map1\map1_13_810.txt,429,
instances\map1\map1_13_811.txt,429,
instances\map1\map1_13_812.txt,416,
instances\map1\map1_13_813.txt,429,
instances\map1\map1_13_814.txt,455,
instances\map1\map1_13_815.txt,494,
instances\map1\map1_13_816.txt,99999,
instances\map1\map1_13_817.txt,468,
instances\map1\map1_13_818.txt,377,
instances\map1\map1_13_819.txt,390,
instances\map1\map1_13_82.txt,99999,
instances\map1\map1_13_820.txt,403,
instances\map1\map1_13_821.txt,832,
instances\map1\map1_13_822.txt,390,
instances\map1\map1_13_823.txt,403,
instances\map1\map1_13_824.txt,99999,
instances\map1\map1_13_825.txt,455,
instances\map1\map1_13_826.txt,416,
instances\map1\map1_13_827.txt,99999,
instances\map1\map1_13_828.txt,99999,
instances\map1\map1_13_829.txt,455,
instances\map1\map1_13_83.txt,494,
instances\map1\map1_13_830.txt,442,
instances\map1\map1_13_831.txt,429,
instances\map1\map1_13_832.txt,99999,
instances\map1\map1_13_833.txt,403,
instances\map1\map1_13_834.txt,520,
instances\map1\map1_13_835.txt,403,
instances\map1\map1_13_836.txt,598,
instances\map1\map1_13_837.txt,403,
instances\map1\map1_13_838.txt,429,
instances\map1\map1_13_839.txt,455,
instances\map1\map1_13_84.txt,377,
instances\map1\map1_13_840.txt,99999,
instances\map1\map1_13_841.txt,1976,
instances\map1\map1_13_842.txt,364,
instances\map1\map1_13_843.txt,403,
instances\map1\map1_13_844.txt,507,
instances\map1\map1_13_845.txt,507,
instances\map1\map1_13_846.txt,351,
instances\map1\map1_13_847.txt,429,
instances\map1\map1_13_848.txt,429,
instances\map1\map1_13_849.txt,403,
instances\map1\map1_13_85.txt,650,
instances\map1\map1_13_850.txt,429,
instances\map1\map1_13_851.txt,377,
instances\map1\map1_13_852.txt,598,
instances\map1\map1_13_853.txt,416,
instances\map1\map1_13_854.txt,1495,
instances\map1\map1_13_855.txt,429,
instances\map1\map1_13_856.txt,663,
instances\map1\map1_13_857.txt,403,
instances\map1\map1_13_858.txt,520,
instances\map1\map1_13_859.txt,99999,
instances\map1\map1_13_86.txt,520,
instances\map1\map1_13_860.txt,676,
instances\map1\map1_13_861.txt,468,
instances\map1\map1_13_862.txt,99999,
instances\map1\map1_13_863.txt,611,
instances\map1\map1_13_864.txt,468,
instances\map1\map1_13_865.txt,455,
instances\map1\map1_13_866.txt,546,
instances\map1\map1_13_867.txt,429,
instances\map1\map1_13_868.txt,442,
instances\map1\map1_13_869.txt,364,
instances\map1\map1_13_87.txt,403,
instances\map1\map1_13_870.txt,598,
instances\map1\map1_13_871.txt,99999,
instances\map1\map1_13_872.txt,403,
instances\map1\map1_13_873.txt,338,
instances\map1\map1_13_874.txt,442,
instances\map1\map1_13_875.txt,99999,
instances\map1\map1_13_876.txt,507,
instances\map1\map1_13_877.txt,767,
instances\map1\map1_13_878.txt,546,
instances\map1\map1_13_879.txt,377,
instances\map1\map1_13_88.txt,99999,
instances\map1\map1_13_880.txt,99999,
instances\map1\map1_13_881.txt,455,
instances\map1\map1_13_882.txt,481,
instances\map1\map1_13_883.txt,99999,
instances\map1\map1_13_884.txt,520,
instances\map1\map1_13_885.txt,468,
instances\map1\map1_13_886.txt,455,
instances\map1\map1_13_887.txt,442,
instances\map1\map1_13_888.txt,351,
instances\map1\map1_13_889.txt,884,
instances\map1\map1_13_89.txt,99999,
instances\map1\map1_13_890.txt,624,
instances\map1\map1_13_891.txt,481,
instances\map1\map1_13_892.txt,546,
instances\map1\map1_13_893.txt,99999,
instances\map1\map1_13_894.txt,99999,
instances\map1\map1_13_895.txt,416,
instances\map1\map1_13_896.txt,1092,
instances\map1\map1_13_897.txt,611,
instances\map1\map1_13_898.txt,442,
instances\map1\map1_13_899.txt,99999,
instances\map1\map1_13_9.txt,377,
instances\map1\map1_13_90.txt,455,
instances\map1\map1_13_900.txt,455,
instances\map1\map1_13_901.txt,1586,
instances\map1\map1_13_902.txt,99999,
instances\map1\map1_13_903.txt,390,
instances\map1\map1_13_904.txt,455,
instances\map1\map1_13_905.txt,442,
instances\map1\map1_13_906.txt,99999,
instances\map1\map1_13_907.txt,494,
instances\map1\map1_13_908.txt,468,
instances\map1\map1_13_909.txt,442,
instances\map1\map1_13_91.txt,481,
instances\map1\map1_13_910.txt,390,
instances\map1\map1_13_911.txt,468,
instances\map1\map1_13_912.txt,403,
instances\map1\map1_13_913.txt,364,
instances\map1\map1_13_914.txt,481,
instances\map1\map1_13_915.txt,1612,
instances\map1\map1_13_916.txt,99999,
instances\map1\map1_13_917.txt,99999,
instances\map1\map1_13_918.txt,403,
instances\map1\map1_13_919.txt,455,
instances\map1\map1_13_92.txt,390,
instances\map1\map1_13_920.txt,99999,
instances\map1\map1_13_921.txt,377,
instances\map1\map1_13_922.txt,416,
instances\map1\map1_13_923.txt,403,
instances\map1\map1_13_924.txt,377,
instances\map1\map1_13_925.txt,533,
instances\map1\map1_13_926.txt,455,
instances\map1\map1_13_927.txt,377,
instances\map1\map1_13_928.txt,455,
instances\map1\map1_13_929.txt,99999,
instances\map1\map1_13_93.txt,416,
instances\map1\map1_13_930.txt,494,
instances\map1\map1_13_931.txt,99999,
instances\map1\map1_13_932.txt,351,
instances\map1\map1_13_933.txt,99999,
instances\map1\map1_13_934.txt,455,
instances\map1\map1_13_935.txt,390,
instances\map1\map1_13_936.txt,494,
instances\map1\map1_13_937.txt,99999,
instances\map1\map1_13_938.txt,99999,
instances\map1\map1_13_939.txt,364,
instances\map1\map1_13_94.txt,377,
instances\map1\map1_13_940.txt,429,
instances\map1\map1_13_941.txt,572,
instances\map1\map1_13_942.txt,377,
instances\map1\map1_13_943.txt,520,
instances\map1\map1_13_944.txt,99999,
instances\map1\map1_13_945.txt,99999,
instances\map1\map1_13_946.txt,468,
instances\map1\map1_13_947.txt,390,
instances\map1\map1_13_948.txt,377,
instances\map1\map1_13_949.txt,99999,
instances\map1\map1_13_95.txt,689,
instances\map1\map1_13_950.txt,598,
instances\map1\map1_13_951.txt,99999,
instances\map1\map1_13_952.txt,364,
instances\map1\map1_13_953.txt,99999,
instances\map1\map1_13_954.txt,377,
instances\map1\map1_13_955.txt,962,
instances\map1\map1_13_956.txt,1131,
instances\map1\map1_13_957.txt,351,
instances\map1\map1_13_958.txt,351,
instances\map1\map1_13_959.txt,99999,
instances\map1\map1_13_96.txt,364,
instances\map1\map1_13_960.txt,572,
instances\map1\map1_13_961.txt,429,
instances\map1\map1_13_962.txt,507,
instances\map1\map1_13_963.txt,377,
instances\map1\map1_13_964.txt,99999,
instances\map1\map1_13_965.txt,351,
instances\map1\map1_13_966.txt,442,
instances\map1\map1_13_967.txt,481,
instances\map1\map1_13_968.txt,650,
instances\map1\map1_13_969.txt,468,
instances\map1\map1_13_97.txt,481,
instances\map1\map1_13_970.txt,364,
instances\map1\map1_13_971.txt,442,
instances\map1\map1_13_972.txt,390,
instances\map1\map1_13_973.txt,520,
instances\map1\map1_13_974.txt,481,
instances\map1\map1_13_975.txt,1664,
instances\map1\map1_13_976.txt,468,
instances\map1\map1_13_977.txt,598,
instances\map1\map1_13_978.txt,455,
instances\map1\map1_13_979.txt,364,
instances\map1\map1_13_98.txt,351,
instances\map1\map1_13_980.txt,403,
instances\map1\map1_13_981.txt,624,
instances\map1\map1_13_982.txt,351,
instances\map1\map1_13_983.txt,611,
instances\map1\map1_13_984.txt,429,
instances\map1\map1_13_985.txt,1820,
instances\map1\map1_13_986.txt,871,
instances\map1\map1_13_987.txt,377,
instances\map1\map1_13_988.txt,364,
instances\map1\map1_13_989.txt,1469,
instances\map1\map1_13_99.txt,481,
instances\map1\map1_13_990.txt,520,
instances\map1\map1_13_991.txt,468,
instances\map1\map1_13_992.txt,728,
instances\map1\map1_13_993.txt,377,
instances\map1\map1_13_994.txt,533,
instances\map1\map1_13_995.txt,325,
instances\map1\map1_13_996.txt,377,
instances\map1\map1_13_997.txt,99999,
instances\map1\map1_13_998.txt,99999,
instances\map1\map1_14_0.txt,518,
instances\map1\map1_14_1.txt,770,
instances\map1\map1_14_10.txt,560,
instances\map1\map1_14_100.txt,546,
instances\map1\map1_14_101.txt,420,
instances\map1\map1_14_102.txt,546,
instances\map1\map1_14_103.txt,99999,
instances\map1\map1_14_104.txt,406,
instances\map1\map1_14_105.txt,532,
instances\map1\map1_14_106.txt,448,
instances\map1\map1_14_107.txt,434,
instances\map1\map1_14_108.txt,420,
instances\map1\map1_14_109.txt,532,
instances\map1\map1_14_11.txt,1064,
instances\map1\map1_14_110.txt,490,
instances\map1\map1_14_111.txt,99999,
instances\map1\map1_14_112.txt,490,
instances\map1\map1_14_113.txt,784,
instances\map1\map1_14_114.txt,490,
instances\map1\map1_14_115.txt,1120,
instances\map1\map1_14_116.txt,434,
instances\map1\map1_14_117.txt,434,
instances\map1\map1_14_118.txt,99999,
instances\map1\map1_14_119.txt,406,
instances\map1\map1_14_12.txt,476,
instances\map1\map1_14_120.txt,99999,
instances\map1\map1_14_121.txt,560,
instances\map1\map1_14_122.txt,700,
instances\map1\map1_14_123.txt,602,
instances\map1\map1_14_124.txt,99999,
instances\map1\map1_14_125.txt,99999,
instances\map1\map1_14_126.txt,462,
instances\map1\map1_14_127.txt,1078,
instances\map1\map1_14_128.txt,99999,
instances\map1\map1_14_129.txt,448,
instances\map1\map1_14_13.txt,99999,
instances\map1\map1_14_130.txt,546,
instances\map1\map1_14_131.txt,420,
instances\map1\map1_14_132.txt,504,
instances\map1\map1_14_133.txt,476,
instances\map1\map1_14_134.txt,490,
instances\map1\map1_14_135.txt,462,
instances\map1\map1_14_136.txt,518,
instances\map1\map1_14_137.txt,462,
instances\map1\map1_14_138.txt,99999,
instances\map1\map1_14_139.txt,602,
instances\map1\map1_14_14.txt,99999,
instances\map1\map1_14_140.txt,490,
instances\map1\map1_14_141.txt,686,
instances\map1\map1_14_142.txt,448,
instances\map1\map1_14_143.txt,420,
instances\map1\map1_14_144.txt,434,
instances\map1\map1_14_145.txt,99999,
instances\map1\map1_14_146.txt,420,
instances\map1\map1_14_147.txt,99999,
instances\map1\map1_14_148.txt,728,
instances\map1\map1_14_149.txt,99999,
instances\map1\map1_14_15.txt,99999,
instances\map1\map1_14_150.txt,574,
instances\map1\map1_14_151.txt,434,
instances\map1\map1_14_152.txt,462,
instances\map1\map1_14_153.txt,770,
instances\map1\map1_14_154.txt,462,
instances\map1\map1_14_155.txt,616,
instances\map1\map1_14_156.txt,99999,
instances\map1\map1_14_157.txt,448,
instances\map1\map1_14_158.txt,476,
instances\map1\map1_14_159.txt,644,
instances\map1\map1_14_16.txt,99999,
instances\map1\map1_14_160.txt,99999,
instances\map1\map1_14_161.txt,616,
instances\map1\map1_14_162.txt,560,
instances\map1\map1_14_163.txt,99999,
instances\map1\map1_14_164.txt,99999,
instances\map1\map1_14_165.txt,99999,
instances\map1\map1_14_166.txt,462,
instances\map1\map1_14_167.txt,99999,
instances\map1\map1_14_168.txt,99999,
instances\map1\map1_14_169.txt,434,
instances\map1\map1_14_17.txt,434,
instances\map1\map1_14_170.txt,994,
instances\map1\map1_14_171.txt,490,
instances\map1\map1_14_172.txt,504,
instances\map1\map1_14_173.txt,532,
instances\map1\map1_14_174.txt,406,
instances\map1\map1_14_175.txt,378,
instances\map1\map1_14_176.txt,99999,
instances\map1\map1_14_177.txt,532,
instances\map1\map1_14_178.txt,2114,
instances\map1\map1_14_179.txt,462,
instances\map1\map1_14_18.txt,99999,
instances\map1\map1_14_180.txt,840,
instances\map1\map1_14_181.txt,99999,
instances\map1\map1_14_182.txt,462,
instances\map1\map1_14_183.txt,490,
instances\map1\map1_14_184.txt,700,
instances\map1\map1_14_185.txt,99999,
instances\map1\map1_14_186.txt,462,
instances\map1\map1_14_187.txt,728,
instances\map1\map1_14_188.txt,462,
instances\map1\map1_14_189.txt,644,
instances\map1\map1_14_19.txt,756,
instances\map1\map1_14_190.txt,504,
instances\map1\map1_14_191.txt,99999,
instances\map1\map1_14_192.txt,406,
instances\map1\map1_14_193.txt,448,
instances\map1\map1_14_194.txt,420,
instances\map1\map1_14_195.txt,434,
instances\map1\map1_14_196.txt,532,
instances\map1\map1_14_197.txt,364,
instances\map1\map1_14_198.txt,616,
instances\map1\map1_14_199.txt,476,
instances\map1\map1_14_2.txt,1386,
instances\map1\map1_14_20.txt,99999,
instances\map1\map1_14_200.txt,99999,
instances\map1\map1_14_201.txt,490,
instances\map1\map1_14_202.txt,99999,
instances\map1\map1_14_203.txt,99999,
instances\map1\map1_14_204.txt,99999,
instances\map1\map1_14_205.txt,99999,
instances\map1\map1_14_206.txt,700,
instances\map1\map1_14_207.txt,99999,
instances\map1\map1_14_208.txt,378,
instances\map1\map1_14_209.txt,1344,
instances\map1\map1_14_21.txt,658,
instances\map1\map1_14_210.txt,99999,
instances\map1\map1_14_211.txt,658,
instances\map1\map1_14_212.txt,574,
instances\map1\map1_14_213.txt,99999,
instances\map1\map1_14_214.txt,99999,
instances\map1\map1_14_215.txt,99999,
instances\map1\map1_14_216.txt,434,
instances\map1\map1_14_217.txt,476,
