map_id,trip durations,trip lengths,runtime[s],duration/len(a*)
instances\experiment2_dis1\map1_10_1023.txt,341,336,0.0509248,1.0-1.0-1.0-1.1111111111111112-1.0454545454545454-1.0-3.125-1.0-1.0-2.8846153846153846
instances\experiment2_dis1\map1_10_1024.txt,258,250,0.2076558,1.04-1.0384615384615385-1.0384615384615385-1.0-1.1904761904761905-1.0869565217391304-1.1818181818181819-1.0-1.0-1.04
instances\experiment2_dis1\map1_10_1025.txt,999999,999999,999999,999999
instances\experiment2_dis1\map1_10_1026.txt,260,239,0.2751453,1.0-1.1851851851851851-1.0-1.0-1.434782608695652-1.0-1.0-1.1818181818181819-1.32-1.0
instances\experiment2_dis1\map1_10_1027.txt,260,239,0.1941679,1.4761904761904763-1.2105263157894737-1.0-1.3043478260869565-1.0-1.0-1.0-1.1481481481481481-1.0909090909090908-1.2916666666666667
instances\experiment2_dis1\map1_10_1028.txt,236,231,0.1441179,1.2-1.0-1.125-1.0-1.0-1.0-1.173913043478261-0.92-1.0-1.0
instances\experiment2_dis1\map1_10_1029.txt,246,232,0.1307004,1.3-1.04-1.15-1.2380952380952381-1.0454545454545454-1.1363636363636365-1.0-1.04-1.0-1.0454545454545454
instances\experiment2_dis1\map1_10_1030.txt,999999,999999,999999,999999
instances\experiment2_dis1\map1_10_1031.txt,265,250,0.1424779,1.16-1.16-1.0-1.04-1.0-1.380952380952381-1.04-1.0-1.35-1.1111111111111112
instances\experiment2_dis1\map1_10_1032.txt,241,236,0.168182,1.0-1.0-1.0-1.0-1.04-1.037037037037037-1.0476190476190477-1.0-1.037037037037037-1.0952380952380953
instances\experiment2_dis1\map1_10_1033.txt,304,296,0.0774413,1.0476190476190477-2.12-1.0434782608695652-1.04-1.0-1.2083333333333333-1.0-1.9310344827586208-1.1304347826086956-1.0
instances\experiment2_dis1\map1_10_1034.txt,436,362,0.2834259,1.55-1.04-1.0-3.9047619047619047-3.4166666666666665-1.0-2.9285714285714284-1.0-1.4090909090909092-1.1071428571428572
instances\experiment2_dis1\map1_10_1035.txt,233,231,0.0427528,1.0-1.0454545454545454-1.0454545454545454-1.0-1.0-1.0-1.0-1.0416666666666667-1.0-1.0
instances\experiment2_dis1\map1_10_1036.txt,259,246,0.2882735,1.1111111111111112-1.0-1.0-1.0384615384615385-1.125-1.0-1.2173913043478262-1.037037037037037-1.1363636363636365-1.12
instances\experiment2_dis1\map1_10_1037.txt,261,246,0.2065374,1.0-1.1153846153846154-1.0-1.16-1.0-1.0-1.037037037037037-1.0-1.1153846153846154-1.45
instances\experiment2_dis1\map1_10_1038.txt,251,242,0.0534207,1.08-1.2272727272727273-1.0434782608695652-1.0-1.0869565217391304-1.0416666666666667-1.0-1.0-1.0-1.04
instances\experiment2_dis1\map1_10_1039.txt,245,233,0.0689688,1.0454545454545454-1.0454545454545454-1.1304347826086956-1.0-1.1666666666666667-1.08-1.2380952380952381-1.0-1.0476190476190477-1.0
instances\experiment2_dis1\map1_10_1040.txt,257,242,0.2196999,1.4736842105263157-1.1904761904761905-1.0-1.0-1.1428571428571428-1.037037037037037-1.12-1.0416666666666667-1.0-1.125
instances\experiment2_dis1\map1_10_1041.txt,269,249,0.3325628,1.4545454545454546-1.05-1.0740740740740742-1.3478260869565217-1.1153846153846154-1.0-1.0-1.2307692307692308-1.2857142857142858-1.0
instances\experiment2_dis1\map1_10_1042.txt,241,234,0.2871001,1.0454545454545454-1.0-1.0-1.12-1.0-1.0-1.0-1.1666666666666667-1.0-1.0
instances\experiment2_dis1\map1_10_1043.txt,249,239,0.2127284,1.0-1.0-1.1666666666666667-1.0-1.0-1.0-1.1578947368421053-1.2173913043478262-1.4-1.0
instances\experiment2_dis1\map1_10_1044.txt,245,236,0.2898434,1.0-1.0454545454545454-1.0454545454545454-1.0952380952380953-1.0-1.0476190476190477-1.04-1.1538461538461537-1.0-1.0
instances\experiment2_dis1\map1_10_1045.txt,252,240,0.2125573,1.2-1.0769230769230769-1.0-1.2-1.0-1.0-1.0-1.0-1.0833333333333333-1.3478260869565217
instances\experiment2_dis1\map1_10_1046.txt,245,233,0.3543755,1.0-1.2380952380952381-1.0909090909090908-1.0476190476190477-1.0-1.3333333333333333-1.0-1.2-1.0454545454545454-1.25
instances\experiment2_dis1\map1_10_1047.txt,355,330,0.1775707,1.4761904761904763-1.3636363636363635-2.9130434782608696-1.1481481481481481-1.2608695652173914-3.1904761904761907-1.0-1.0416666666666667-1.0-1.1904761904761905
instances\experiment2_dis1\map1_10_1048.txt,279,256,0.2462521,1.0434782608695652-1.2727272727272727-1.08-1.4736842105263157-1.1111111111111112-1.037037037037037-1.16-1.2727272727272727-1.0769230769230769-1.380952380952381
instances\experiment2_dis1\map1_10_1049.txt,279,268,0.1673695,1.0869565217391304-1.0-1.0-1.0-1.0-1.3-1.0-1.5416666666666667-1.5357142857142858-1.125
instances\experiment2_dis1\map1_10_1050.txt,256,242,0.2952688,1.0-1.0384615384615385-1.0-1.1818181818181819-1.0869565217391304-1.35-1.1818181818181819-1.0-1.0454545454545454-1.3
instances\experiment2_dis1\map1_10_1051.txt,244,235,0.1415036,1.0-1.0-1.2727272727272727-1.0454545454545454-1.1363636363636365-1.35-1.1304347826086956-1.0-1.0-1.1304347826086956
instances\experiment2_dis1\map1_10_1052.txt,240,236,0.1920879,1.0-1.0-1.037037037037037-1.0-1.0476190476190477-1.0-1.2083333333333333-1.0-1.0476190476190477-1.0
instances\experiment2_dis1\map1_10_1053.txt,240,233,0.1245888,1.0-1.0-1.0-1.0434782608695652-1.0-1.0344827586206897-1.3-1.0-1.2-1.0
instances\experiment2_dis1\map1_10_1054.txt,276,269,0.1323765,1.0-1.7307692307692308-1.08-1.0-1.0-1.173913043478261-1.0-1.8333333333333333-1.0-1.0
instances\experiment2_dis1\map1_10_1055.txt,263,248,0.3083704,1.0-1.0-1.0740740740740742-1.1666666666666667-1.0-1.0-1.2608695652173914-1.1666666666666667-1.35-1.0
instances\experiment2_dis1\map1_10_1056.txt,236,228,0.1023864,1.4210526315789473-1.0454545454545454-1.0-1.0416666666666667-1.0-1.0454545454545454-1.0476190476190477-1.0-1.0-1.0
instances\experiment2_dis1\map1_10_1057.txt,245,236,0.0782789,1.1304347826086956-1.0-1.037037037037037-1.0909090909090908-1.0454545454545454-1.0-1.0416666666666667-1.0-1.2380952380952381-1.0
instances\experiment2_dis1\map1_10_1058.txt,238,226,0.1587496,1.3-1.05-1.0454545454545454-1.0952380952380953-1.0833333333333333-1.0-1.0-1.0909090909090908-1.0-1.0384615384615385
instances\experiment2_dis1\map1_10_1059.txt,255,246,0.2085849,1.0-1.0769230769230769-1.0-1.037037037037037-1.0416666666666667-1.0-1.0-1.4-1.0434782608695652-1.0
instances\experiment2_dis1\map1_10_1060.txt,245,233,0.1253605,1.0-1.0833333333333333-1.0416666666666667-1.2380952380952381-1.0869565217391304-1.1818181818181819-1.0769230769230769-1.0-1.0-1.0
instances\experiment2_dis1\map1_10_1061.txt,469,459,0.2432943,1.3333333333333333-1.2083333333333333-4.166666666666667-1.0-1.0-4.04-1.0-1.0-1.0454545454545454-3.7777777777777777
instances\experiment2_dis1\map1_10_1062.txt,249,242,0.0584682,1.0-1.0-1.0-1.0-1.037037037037037-1.2857142857142858-1.0869565217391304-1.0-1.0-1.0434782608695652
instances\experiment2_dis1\map1_10_1063.txt,999999,999999,999999,999999
instances\experiment2_dis1\map1_10_1064.txt,317,298,0.2238545,1.5-1.0-1.434782608695652-1.5-1.2758620689655173-1.2222222222222223-1.4-1.1071428571428572-1.8-1.0
instances\experiment2_dis1\map1_10_1065.txt,266,242,0.4211805,1.0-1.12-1.1071428571428572-1.173913043478261-1.2173913043478262-1.0952380952380953-1.3333333333333333-1.0-1.08-1.3333333333333333
instances\experiment2_dis1\map1_10_1066.txt,307,292,0.0676306,1.0909090909090908-1.0476190476190477-1.0-2.391304347826087-1.1818181818181819-1.125-1.0-2.5-1.0416666666666667-1.08
instances\experiment2_dis1\map1_10_1067.txt,242,238,0.1960954,1.0-1.0-1.0-1.0-1.0344827586206897-1.0-1.0833333333333333-1.0-1.15-1.0
instances\experiment2_dis1\map1_10_1068.txt,246,241,0.053826,1.0-1.0-1.0-1.0833333333333333-1.1071428571428572-1.0-1.0833333333333333-1.0-1.25-1.0
instances\experiment2_dis1\map1_10_1069.txt,247,240,0.0308374,1.0-1.0769230769230769-1.0-1.0869565217391304-1.0952380952380953-1.0833333333333333-1.0-1.0454545454545454-1.0-1.0357142857142858
instances\experiment2_dis1\map1_10_1070.txt,282,254,0.201571,1.173913043478261-1.0-1.0-1.5-1.3703703703703705-1.6818181818181819-1.1904761904761905-1.0416666666666667-1.125-1.0
instances\experiment2_dis1\map1_10_1071.txt,257,242,0.2331988,1.0740740740740742-1.0416666666666667-1.3636363636363635-1.2608695652173914-1.0434782608695652-1.0-1.0476190476190477-1.0-1.1111111111111112-1.0
instances\experiment2_dis1\map1_10_1072.txt,246,242,0.0534829,1.0869565217391304-1.0-1.0-1.0740740740740742-1.0-1.0-1.0-1.0476190476190477-1.0-1.0434782608695652
instances\experiment2_dis1\map1_10_1073.txt,261,247,0.2147988,1.0-1.0476190476190477-1.2083333333333333-1.0-1.1481481481481481-1.0-1.24-1.0454545454545454-1.1071428571428572-1.0
instances\experiment2_dis1\map1_10_1074.txt,344,338,0.1763247,1.0909090909090908-1.1818181818181819-2.923076923076923-1.0-1.0384615384615385-1.0-1.173913043478261-1.0-1.0-3.125
instances\experiment2_dis1\map1_10_1075.txt,270,267,0.3076727,1.0-1.0-1.5714285714285714-1.0-1.3076923076923077-1.0-1.2142857142857142-1.0-1.2916666666666667-1.0416666666666667
instances\experiment2_dis1\map1_10_1076.txt,999999,999999,999999,999999
instances\experiment2_dis1\map1_10_1077.txt,263,252,0.1349828,1.0-1.0-1.0454545454545454-1.0-1.0-1.65-1.0-1.0-1.5454545454545454-1.6
instances\experiment2_dis1\map1_10_1078.txt,244,232,0.1243326,1.0384615384615385-1.08-1.2272727272727273-1.0-1.125-1.0-1.1818181818181819-1.0-1.15-1.0
instances\experiment2_dis1\map1_10_1079.txt,284,267,0.2286451,1.2692307692307692-1.2692307692307692-1.0-1.0384615384615385-1.24-1.0-1.0-1.4761904761904763-1.25-1.0
instances\experiment2_dis1\map1_10_1080.txt,250,237,0.3054325,1.0-1.2380952380952381-1.0357142857142858-1.0-1.5-1.0-1.0833333333333333-1.0454545454545454-1.0-1.15
instances\experiment2_dis1\map1_10_1081.txt,228,226,0.0296096,1.0-1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.04-1.0-1.0
instances\experiment2_dis1\map1_10_1082.txt,256,247,0.2761202,1.0-1.0-1.04-1.08-1.0-1.0740740740740742-1.0-1.0-1.3478260869565217-1.1818181818181819
instances\experiment2_dis1\map1_10_1083.txt,302,296,0.0428248,2.0434782608695654-1.0-1.0-1.0-1.0-1.0384615384615385-1.7777777777777777-1.0-2.0869565217391304-1.0
instances\experiment2_dis1\map1_10_1084.txt,236,227,0.0668701,1.0-1.0-1.0-1.0-1.1818181818181819-1.0434782608695652-1.0416666666666667-1.0-1.0-1.3
instances\experiment2_dis1\map1_10_1085.txt,372,334,0.2433511,1.0-2.24-1.0416666666666667-1.0-2.6363636363636362-2.95-1.0434782608695652-2.107142857142857-1.0-1.0
instances\experiment2_dis1\map1_10_1086.txt,232,228,0.1402755,1.0476190476190477-1.0-1.0-1.0476190476190477-1.0-1.0-1.0-1.0-1.0416666666666667-1.0416666666666667
instances\experiment2_dis1\map1_10_1087.txt,270,245,0.4413374,1.45-1.16-1.2173913043478262-1.0-1.2105263157894737-1.0-1.2608695652173914-1.0740740740740742-1.1304347826086956-1.35
instances\experiment2_dis1\map1_10_1088.txt,257,241,0.2665267,1.0-1.2727272727272727-1.0869565217391304-1.0454545454545454-1.12-1.037037037037037-1.0454545454545454-1.0769230769230769-1.125-1.0
instances\experiment2_dis1\map1_10_1089.txt,253,238,0.4237552,1.0-1.1153846153846154-1.125-1.0909090909090908-1.0476190476190477-1.0869565217391304-1.0-1.45-1.1428571428571428-1.0
instances\experiment2_dis1\map1_10_1090.txt,242,238,0.1458189,1.0-1.0-1.0-1.2-1.0-1.0454545454545454-1.0-1.0-1.1538461538461537-1.0384615384615385
instances\experiment2_dis1\map1_10_1091.txt,280,258,0.1577378,1.32-1.1851851851851851-1.5238095238095237-1.4285714285714286-1.0434782608695652-1.0-1.3478260869565217-1.0-1.0909090909090908-1.15
instances\experiment2_dis1\map1_10_1092.txt,270,249,0.2440967,1.0-1.3478260869565217-1.0-1.1071428571428572-1.0-1.4090909090909092-1.0454545454545454-1.4090909090909092-1.0-1.0
instances\experiment2_dis1\map1_10_1093.txt,232,229,0.1106959,1.0-1.0416666666666667-1.0-1.0-1.0952380952380953-1.0-1.0-1.0-1.0-1.0952380952380953
instances\experiment2_dis1\map1_10_1094.txt,246,234,0.0947177,1.0-1.0-1.08-1.0-1.1428571428571428-1.0740740740740742-1.05-1.0-1.15-1.1818181818181819
instances\experiment2_dis1\map1_10_1095.txt,251,241,0.1308434,1.0-1.08-1.2272727272727273-1.0434782608695652-1.0-1.0454545454545454-1.0-1.0-1.0384615384615385-1.2857142857142858
instances\experiment2_dis1\map1_10_1096.txt,282,256,0.308394,1.0-1.1428571428571428-1.04-1.1818181818181819-1.0769230769230769-1.0-1.4-1.375-1.65-1.2222222222222223
instances\experiment2_dis1\map1_10_1097.txt,250,238,0.3530681,1.85-1.0-1.0-1.2380952380952381-1.0-1.0-1.0434782608695652-1.0434782608695652-1.037037037037037-1.1904761904761905
instances\experiment2_dis1\map1_10_1098.txt,254,246,0.0870415,1.0-1.2272727272727273-1.0-1.0909090909090908-1.08-1.037037037037037-1.0-1.3043478260869565-1.0-1.0
instances\experiment2_dis1\map1_10_1099.txt,243,232,0.1933805,1.0-1.0-1.0869565217391304-1.0-1.0357142857142858-1.0434782608695652-1.15-1.1904761904761905-1.04-1.2
instances\experiment2_dis1\map1_10_1100.txt,263,240,0.3499432,1.0714285714285714-1.173913043478261-1.2272727272727273-1.35-1.2272727272727273-1.173913043478261-1.0-1.0-1.1071428571428572-1.0
instances\experiment2_dis1\map1_10_1101.txt,240,234,0.1074109,1.0-1.0434782608695652-1.0-1.0434782608695652-1.04-1.0-1.0-1.0833333333333333-1.0952380952380953-1.1818181818181819
instances\experiment2_dis1\map1_10_1102.txt,269,263,0.2025401,1.2083333333333333-1.0-1.0454545454545454-1.5454545454545454-1.0-1.5454545454545454-1.0-1.1666666666666667-1.0454545454545454-1.1153846153846154
instances\experiment2_dis1\map1_10_1103.txt,245,241,0.0161825,1.0454545454545454-1.0-1.0-1.0-1.0-1.0769230769230769-1.037037037037037-1.0-1.2-1.0769230769230769
instances\experiment2_dis1\map1_10_1104.txt,274,254,0.1631876,1.3636363636363635-1.0434782608695652-1.0714285714285714-1.4-1.16-1.1666666666666667-1.125-1.0-1.0-1.2
instances\experiment2_dis1\map1_10_1105.txt,232,225,0.2372619,1.0416666666666667-1.0-1.0-1.0952380952380953-1.0-1.0-1.0-1.25-1.2-1.0434782608695652
instances\experiment2_dis1\map1_10_1106.txt,348,305,0.0663524,1.0-1.0-1.875-1.04-1.25-1.2173913043478262-2.0476190476190474-1.75-1.6428571428571428-1.7692307692307692
instances\experiment2_dis1\map1_10_1107.txt,269,251,0.0771718,1.0-1.0-1.0-1.8095238095238095-1.6818181818181819-1.0-1.0-1.0-1.206896551724138-1.0454545454545454
instances\experiment2_dis1\map1_10_1108.txt,247,232,0.1849147,1.2272727272727273-1.0416666666666667-1.35-1.0-1.0-1.0416666666666667-1.0-1.0-1.2857142857142858-1.0
instances\experiment2_dis1\map1_10_1109.txt,275,252,0.1068155,1.2727272727272727-1.0-1.1481481481481481-1.0-1.0384615384615385-1.2222222222222223-1.0-1.16-1.25-1.08
instances\experiment2_dis1\map1_10_1110.txt,258,246,0.171037,1.1481481481481481-1.0-1.0-1.0-1.0909090909090908-1.0-1.125-1.08-1.0-1.2857142857142858
instances\experiment2_dis1\map1_10_1111.txt,240,239,0.1374945,1.0416666666666667-1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.0357142857142858-1.0
instances\experiment2_dis1\map1_10_1112.txt,239,231,0.0866285,1.0-1.1153846153846154-1.0-1.0-1.0909090909090908-1.0-1.1304347826086956-1.0-1.0-1.0
instances\experiment2_dis1\map1_10_1113.txt,247,237,0.1244257,1.0-1.173913043478261-1.35-1.0-1.0476190476190477-1.0-1.0434782608695652-1.0-1.2857142857142858-1.2380952380952381
instances\experiment2_dis1\map1_10_1114.txt,277,257,0.2902104,1.24-1.1666666666666667-1.5-1.0-1.24-1.0909090909090908-1.04-1.2307692307692308-1.1111111111111112-1.0
instances\experiment2_dis1\map1_10_1115.txt,292,270,0.262868,1.08-1.2307692307692308-1.28-1.28-1.125-1.0454545454545454-1.037037037037037-1.2592592592592593-1.36-1.0
instances\experiment2_dis1\map1_10_1116.txt,264,252,0.2565332,1.0-1.0416666666666667-1.0-1.1363636363636365-1.2727272727272727-1.0384615384615385-1.1818181818181819-1.0384615384615385-1.08-1.12
instances\experiment2_dis1\map1_10_1117.txt,246,233,0.2572871,1.0-1.0-1.12-1.0-1.1304347826086956-1.4-1.0-1.0-1.0-1.0434782608695652
instances\experiment2_dis1\map1_10_1118.txt,343,330,0.1448266,1.0-2.125-1.0454545454545454-1.0-2.260869565217391-1.0-2.0-2.217391304347826-1.0476190476190477-1.0
instances\experiment2_dis1\map1_10_1119.txt,256,247,0.121113,1.0-1.0-1.4090909090909092-1.0-1.0-1.08-1.0714285714285714-1.0434782608695652-1.0434782608695652-1.0454545454545454
instances\experiment2_dis1\map1_10_1120.txt,221,218,0.0860555,1.0-1.0-1.0-1.0476190476190477-1.0-1.0-1.0476190476190477-1.0-1.0-1.0384615384615385
instances\experiment2_dis1\map1_10_1121.txt,244,233,0.3358492,1.25-1.0833333333333333-1.0-1.0869565217391304-1.0-1.0-1.0416666666666667-1.0-1.0-1.1111111111111112
instances\experiment2_dis1\map1_10_1122.txt,236,232,0.1644458,1.0-1.0-1.0-1.4210526315789473-1.0909090909090908-1.0-1.0-1.05-1.0-1.0
instances\experiment2_dis1\map1_10_1123.txt,247,236,0.2175842,1.0-1.0714285714285714-1.0434782608695652-1.2-1.0740740740740742-1.0-1.2083333333333333-1.0-1.0-1.0454545454545454
instances\experiment2_dis1\map1_10_1124.txt,248,239,0.22178,1.0384615384615385-1.0416666666666667-1.0-1.0-1.0-1.1428571428571428-1.2857142857142858-1.0714285714285714-1.0-1.0416666666666667
instances\experiment2_dis1\map1_10_1125.txt,244,238,0.0551039,1.0-1.0454545454545454-1.0-1.0-1.0-1.0434782608695652-1.1923076923076923-1.037037037037037-1.0-1.0
instances\experiment2_dis1\map1_10_1126.txt,268,254,0.2886371,1.0869565217391304-1.0384615384615385-1.0769230769230769-1.0416666666666667-1.0909090909090908-1.0434782608695652-1.4761904761904763-1.0-1.1111111111111112-1.1071428571428572
instances\experiment2_dis1\map1_10_1127.txt,245,233,0.3038425,1.0-1.0869565217391304-1.0-1.0-1.0-1.1363636363636365-1.0-1.0384615384615385-1.3-1.1363636363636365
instances\experiment2_dis1\map1_10_1128.txt,255,242,0.4812601,1.0434782608695652-1.0-1.04-1.0869565217391304-1.1071428571428572-1.0454545454545454-1.0-1.1818181818181819-1.0416666666666667-1.1363636363636365
instances\experiment2_dis1\map1_10_1129.txt,274,256,0.1550101,1.08-1.1111111111111112-1.0454545454545454-1.2608695652173914-1.1538461538461537-1.2727272727272727-1.0-1.0-1.0-1.3043478260869565
instances\experiment2_dis1\map1_10_1130.txt,260,248,0.0358347,1.0-1.0-1.0-1.1153846153846154-1.0434782608695652-1.125-1.1481481481481481-1.1666666666666667-1.0-1.0
instances\experiment2_dis1\map1_10_1131.txt,267,240,0.3071976,1.0434782608695652-1.434782608695652-1.3333333333333333-1.0-1.0-1.0434782608695652-1.32-1.2083333333333333-1.12-1.0
instances\experiment2_dis1\map1_10_1132.txt,243,234,0.1949819,1.0416666666666667-1.0-1.1818181818181819-1.0-1.368421052631579-1.0416666666666667-1.0476190476190477-1.0869565217391304-1.0476190476190477-1.368421052631579
instances\experiment2_dis1\map1_10_1133.txt,294,267,0.0514917,1.2272727272727273-1.0-1.32-1.4782608695652173-1.5-1.0869565217391304-1.5-1.4166666666666667-1.0-1.0909090909090908
instances\experiment2_dis1\map1_10_1134.txt,239,235,0.130952,1.0869565217391304-1.0-1.0-1.15-1.0-1.15-1.0-1.0-1.0-1.0
instances\experiment2_dis1\map1_10_1135.txt,238,223,0.1770384,1.0-1.2-1.0-1.0476190476190477-1.0454545454545454-1.0909090909090908-1.2272727272727273-1.4210526315789473-1.0476190476190477-1.0
instances\experiment2_dis1\map1_10_1136.txt,239,225,0.2616966,1.0-1.125-1.4210526315789473-1.0-1.0-1.0-1.0-1.0416666666666667-1.0416666666666667-1.173913043478261
instances\experiment2_dis1\map1_10_1137.txt,250,240,0.1109245,1.0-1.0714285714285714-1.0384615384615385-1.0-1.0-1.125-1.0909090909090908-1.0-1.1428571428571428-1.04
instances\experiment2_dis1\map1_10_1138.txt,289,259,0.201785,1.2272727272727273-1.4-1.125-1.2083333333333333-1.0-1.35-1.2857142857142858-1.2962962962962963-1.0-1.4761904761904763
instances\experiment2_dis1\map1_10_1139.txt,310,293,0.3020028,2.1739130434782608-1.45-1.0-1.1923076923076923-1.037037037037037-1.037037037037037-2.380952380952381-1.0-1.0-1.0
instances\experiment2_dis1\map1_10_1140.txt,242,228,0.1411809,1.0-1.0-1.0-1.08-1.1363636363636365-1.0909090909090908-1.1428571428571428-1.04-1.2-1.0
instances\experiment2_dis1\map1_10_1141.txt,298,273,0.3090967,1.1538461538461537-1.0869565217391304-1.3214285714285714-1.0714285714285714-1.2380952380952381-1.6-1.0952380952380953-1.1363636363636365-1.44-1.5454545454545454
instances\experiment2_dis1\map1_10_1142.txt,240,235,0.2510853,1.0-1.0833333333333333-1.0-1.0-1.0434782608695652-1.0-1.0-1.0416666666666667-1.0-1.0416666666666667
instances\experiment2_dis1\map1_10_1143.txt,261,243,0.3918799,1.3-1.2727272727272727-1.45-1.0769230769230769-1.0833333333333333-1.0-1.0-1.1666666666666667-1.1666666666666667-1.0
instances\experiment2_dis1\map1_10_1144.txt,232,229,0.2721232,1.0-1.0-1.0-1.0-1.0-1.08-1.0-1.0909090909090908-1.0434782608695652-1.0
instances\experiment2_dis1\map1_10_1145.txt,239,238,0.1157098,1.0-1.0-1.0-1.08-1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis1\map1_10_1146.txt,244,236,0.119812,1.0-1.0-1.0-1.0-1.0-1.0-1.0-1.1153846153846154-1.1538461538461537-1.0869565217391304
instances\experiment2_dis1\map1_10_1147.txt,252,236,0.2102455,1.2083333333333333-1.0-1.3181818181818181-1.0-1.0-1.0-1.0909090909090908-1.0-1.380952380952381-1.0
instances\experiment2_dis1\map1_10_1148.txt,243,240,0.1047392,1.0-1.0-1.04-1.0740740740740742-1.0-1.0-1.0-1.0952380952380953-1.0416666666666667-1.1923076923076923
instances\experiment2_dis1\map1_10_1149.txt,407,373,0.4867634,1.0-1.0-3.0-1.3478260869565217-1.8846153846153846-1.0833333333333333-1.2380952380952381-3.8181818181818183-2.0833333333333335-1.08
