map_id,trip durations,trip lengths,runtime[s],duration/len(a*)
instances\experiment2_dis2\map1_4_1333.txt,90,89,0.0035285,1.0-1.0-1.0476190476190477-1.0
instances\experiment2_dis2\map1_4_1334.txt,93,93,0.0276132,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1335.txt,97,97,0.0034491,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1336.txt,96,96,0.0059525,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1337.txt,100,97,0.0041132,1.0-1.125-1.0833333333333333-1.0434782608695652
instances\experiment2_dis2\map1_4_1338.txt,98,96,0.0043146,1.0714285714285714-1.0-1.0434782608695652-1.0
instances\experiment2_dis2\map1_4_1339.txt,91,91,0.0062744,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1340.txt,93,93,0.0077897,1.0384615384615385-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1341.txt,90,89,0.0071879,1.0-1.04-1.0-1.0
instances\experiment2_dis2\map1_4_1342.txt,94,93,0.0066079,1.0-1.0-1.0-1.0454545454545454
instances\experiment2_dis2\map1_4_1343.txt,95,94,0.0068876,1.0-1.0-1.0434782608695652-1.0
instances\experiment2_dis2\map1_4_1344.txt,94,94,0.008102,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1345.txt,90,90,0.0060745,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1346.txt,93,93,0.0063058,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1347.txt,92,90,0.0068421,1.1304347826086956-1.0454545454545454-1.0-1.0
instances\experiment2_dis2\map1_4_1348.txt,100,100,0.0101895,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1349.txt,96,96,0.0038005,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1350.txt,98,98,0.0036826,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1351.txt,88,88,0.003712,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1352.txt,102,99,0.0115319,1.0-1.0-1.08-1.0357142857142858
instances\experiment2_dis2\map1_4_1353.txt,103,97,0.0355404,1.0-1.0357142857142858-1.2727272727272727-1.0476190476190477
instances\experiment2_dis2\map1_4_1354.txt,91,91,0.0033978,1.0-1.0-1.0-1.0869565217391304
instances\experiment2_dis2\map1_4_1355.txt,94,94,0.0036662,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1356.txt,96,96,0.0068553,1.0344827586206897-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1357.txt,90,90,0.0063338,1.0416666666666667-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1358.txt,92,91,0.0077361,1.0-1.0476190476190477-1.0-1.0
instances\experiment2_dis2\map1_4_1359.txt,95,94,0.0060865,1.0-1.0-1.0-1.0434782608695652
instances\experiment2_dis2\map1_4_1360.txt,97,96,0.0066883,1.0-1.0-1.1363636363636365-1.0
instances\experiment2_dis2\map1_4_1361.txt,99,98,0.0104209,1.2083333333333333-1.1-1.0-1.0
instances\experiment2_dis2\map1_4_1362.txt,101,100,0.0077562,1.0-1.0-1.0-1.037037037037037
instances\experiment2_dis2\map1_4_1363.txt,94,93,0.0087377,1.0-1.0-1.0-1.0434782608695652
instances\experiment2_dis2\map1_4_1364.txt,100,99,0.0078972,1.0357142857142858-1.0434782608695652-1.0-1.0
instances\experiment2_dis2\map1_4_1365.txt,84,84,0.005555,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1366.txt,92,91,0.0061055,1.0-1.037037037037037-1.0-1.0
instances\experiment2_dis2\map1_4_1367.txt,94,93,0.0067492,1.0454545454545454-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1368.txt,100,98,0.0063607,1.0-1.0-1.0833333333333333-1.0
instances\experiment2_dis2\map1_4_1369.txt,91,89,0.0092036,1.0-1.04-1.0434782608695652-1.0
instances\experiment2_dis2\map1_4_1370.txt,91,90,0.0044596,1.0-1.0-1.0909090909090908-1.0
instances\experiment2_dis2\map1_4_1371.txt,94,92,0.006728,1.0-1.0384615384615385-1.0434782608695652-1.0
instances\experiment2_dis2\map1_4_1372.txt,94,94,0.0036005,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1373.txt,90,90,0.0041918,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1374.txt,90,90,0.0034711,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1375.txt,92,92,0.0034537,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1376.txt,99,98,0.0071292,1.0-1.1428571428571428-1.0-1.0
instances\experiment2_dis2\map1_4_1377.txt,87,87,0.003285,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1378.txt,106,104,0.0068896,1.0416666666666667-1.0-1.1111111111111112-1.0384615384615385
instances\experiment2_dis2\map1_4_1379.txt,96,96,0.0063288,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1380.txt,88,87,0.0059698,1.0-1.0-1.0-1.0434782608695652
instances\experiment2_dis2\map1_4_1381.txt,98,98,0.0034609,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1382.txt,98,95,0.035354,1.0-1.0-1.0-1.3
instances\experiment2_dis2\map1_4_1383.txt,89,89,0.0033452,1.0-1.0-1.0476190476190477-1.0
instances\experiment2_dis2\map1_4_1384.txt,99,99,0.0036228,1.0434782608695652-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1385.txt,88,88,0.0031175,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1386.txt,93,93,0.008539,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1387.txt,112,106,0.0409488,1.0-1.0-1.1071428571428572-1.1923076923076923
instances\experiment2_dis2\map1_4_1388.txt,98,98,0.0079197,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1389.txt,95,95,0.0068269,1.04-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1390.txt,90,90,0.0067202,1.0-1.0-1.0-1.05
instances\experiment2_dis2\map1_4_1391.txt,98,95,0.0081175,1.0-1.0357142857142858-1.0869565217391304-1.0
instances\experiment2_dis2\map1_4_1392.txt,99,99,0.0059599,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1393.txt,90,89,0.0065084,1.0-1.0416666666666667-1.0-1.05
instances\experiment2_dis2\map1_4_1394.txt,96,95,0.0080427,1.0454545454545454-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1395.txt,91,90,0.0142015,1.0-1.0357142857142858-1.0-1.0
instances\experiment2_dis2\map1_4_1396.txt,93,93,0.0391859,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1397.txt,95,94,0.00876,1.0-1.0434782608695652-1.0-1.0
instances\experiment2_dis2\map1_4_1398.txt,86,86,0.0056496,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1399.txt,92,91,0.0073684,1.0-1.04-1.0-1.0
instances\experiment2_dis2\map1_4_1400.txt,94,94,0.0067739,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1401.txt,96,95,0.0075387,1.0-1.0476190476190477-1.037037037037037-1.0
instances\experiment2_dis2\map1_4_1402.txt,84,83,0.0064205,1.0-1.0-1.0476190476190477-1.0
instances\experiment2_dis2\map1_4_1403.txt,97,96,0.003617,1.0-1.0-1.0454545454545454-1.0
instances\experiment2_dis2\map1_4_1404.txt,83,83,0.0032506,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1405.txt,99,99,0.0041776,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1406.txt,92,91,0.0053445,1.04-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1407.txt,211,211,0.0389024,1.0-3.782608695652174-1.0476190476190477-3.08
instances\experiment2_dis2\map1_4_1408.txt,97,95,0.0431929,1.15-1.0-1.0909090909090908-1.0
instances\experiment2_dis2\map1_4_1409.txt,93,92,0.0078754,1.0476190476190477-1.0476190476190477-1.0-1.0
instances\experiment2_dis2\map1_4_1410.txt,92,90,0.003741,1.0-1.0434782608695652-1.0454545454545454-1.0
instances\experiment2_dis2\map1_4_1411.txt,97,94,0.0081224,1.1904761904761905-1.0416666666666667-1.0-1.0
instances\experiment2_dis2\map1_4_1412.txt,89,89,0.0076203,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1413.txt,102,101,0.0076331,1.04-1.0-1.0416666666666667-1.0
instances\experiment2_dis2\map1_4_1414.txt,94,93,0.0056888,1.0-1.0-1.0-1.04
instances\experiment2_dis2\map1_4_1415.txt,93,92,0.0070462,1.0416666666666667-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1416.txt,94,94,0.0044807,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1417.txt,109,109,0.0108644,1.0-1.0-1.1538461538461537-1.2592592592592593
instances\experiment2_dis2\map1_4_1418.txt,96,95,0.0046873,1.0-1.04-1.0-1.0
instances\experiment2_dis2\map1_4_1419.txt,97,97,0.0035504,1.0-1.0-1.0-1.0384615384615385
instances\experiment2_dis2\map1_4_1420.txt,95,94,0.0041418,1.0-1.0-1.0-1.1304347826086956
instances\experiment2_dis2\map1_4_1421.txt,94,93,0.0043595,1.0-1.0434782608695652-1.04-1.0
instances\experiment2_dis2\map1_4_1422.txt,97,97,0.0032929,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1423.txt,98,98,0.0063239,1.04-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1424.txt,90,90,0.0058617,1.0434782608695652-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1425.txt,101,101,0.0066571,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1426.txt,94,94,0.0062511,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1427.txt,86,85,0.006236,1.0-1.0476190476190477-1.0-1.0
instances\experiment2_dis2\map1_4_1428.txt,91,91,0.0034719,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1429.txt,97,97,0.0056885,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1430.txt,90,90,0.0059181,1.0434782608695652-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1431.txt,91,91,0.003753,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1432.txt,96,94,0.0272548,1.0-1.0-1.2-1.0
instances\experiment2_dis2\map1_4_1433.txt,93,92,0.0049816,1.0-1.0-1.0416666666666667-1.0
instances\experiment2_dis2\map1_4_1434.txt,96,95,0.0039925,1.0-1.0-1.0-1.04
instances\experiment2_dis2\map1_4_1435.txt,93,93,0.0033085,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1436.txt,107,101,0.0484709,1.0-1.0416666666666667-1.4-1.0
instances\experiment2_dis2\map1_4_1437.txt,94,93,0.0038917,1.0476190476190477-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1438.txt,94,94,0.0042115,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1439.txt,93,93,0.0035116,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1440.txt,87,87,0.003184,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1441.txt,99,99,0.0033651,1.0-1.04-1.0-1.0
instances\experiment2_dis2\map1_4_1442.txt,96,96,0.0066863,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1443.txt,87,87,0.0076625,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1444.txt,89,89,0.0044192,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1445.txt,98,98,0.0035695,1.0-1.0476190476190477-1.0-1.0909090909090908
instances\experiment2_dis2\map1_4_1446.txt,93,93,0.0067816,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1447.txt,89,89,0.0032304,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1448.txt,95,94,0.0040888,1.0-1.0-1.0-1.0454545454545454
instances\experiment2_dis2\map1_4_1449.txt,95,93,0.0045958,1.0869565217391304-1.0-1.0-1.0909090909090908
instances\experiment2_dis2\map1_4_1450.txt,94,94,0.0044939,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1451.txt,92,92,0.0032802,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1452.txt,94,94,0.042,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1453.txt,90,89,0.0066044,1.0-1.0454545454545454-1.0-1.0
instances\experiment2_dis2\map1_4_1454.txt,90,89,0.0061675,1.0-1.0454545454545454-1.0909090909090908-1.0
instances\experiment2_dis2\map1_4_1455.txt,96,96,0.0063778,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1456.txt,93,93,0.0057931,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1457.txt,96,96,0.005826,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1458.txt,93,93,0.0144175,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1459.txt,133,133,0.015756,1.0-1.4615384615384615-2.0-1.0
instances\experiment2_dis2\map1_4_1460.txt,94,93,0.0037855,1.0-1.0-1.0454545454545454-1.0
instances\experiment2_dis2\map1_4_1461.txt,103,103,0.003358,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1462.txt,94,94,0.0033854,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1463.txt,100,100,0.0035754,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1464.txt,101,98,0.0336787,1.0-1.0833333333333333-1.2-1.04
instances\experiment2_dis2\map1_4_1465.txt,94,94,0.0053147,1.0-1.04-1.0-1.0
instances\experiment2_dis2\map1_4_1466.txt,98,98,0.0063859,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1467.txt,104,104,0.0064062,1.0384615384615385-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1468.txt,98,98,0.0067317,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1469.txt,97,97,0.0034324,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1470.txt,94,93,0.0112748,1.0-1.0-1.0416666666666667-1.0416666666666667
instances\experiment2_dis2\map1_4_1471.txt,89,88,0.0034288,1.0-1.0-1.0476190476190477-1.0
instances\experiment2_dis2\map1_4_1472.txt,89,89,0.0043524,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1473.txt,89,89,0.0033292,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1474.txt,98,98,0.0032674,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1475.txt,102,102,0.003425,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1476.txt,96,95,0.0051471,1.0-1.0-1.0-1.04
instances\experiment2_dis2\map1_4_1477.txt,99,98,0.0066166,1.0384615384615385-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1478.txt,103,101,0.012254,1.0-1.0357142857142858-1.0-1.037037037037037
instances\experiment2_dis2\map1_4_1479.txt,95,94,0.0048736,1.0-1.0-1.0416666666666667-1.0
instances\experiment2_dis2\map1_4_1480.txt,104,104,0.0059996,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1481.txt,94,93,0.0078401,1.0-1.0-1.04-1.0
instances\experiment2_dis2\map1_4_1482.txt,94,93,0.023589,1.0-1.0-1.0-1.0416666666666667
instances\experiment2_dis2\map1_4_1483.txt,93,91,0.0066778,1.0869565217391304-1.0416666666666667-1.0-1.0
instances\experiment2_dis2\map1_4_1484.txt,97,97,0.0077605,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1485.txt,84,84,0.0363773,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1486.txt,110,107,0.0412257,1.5-1.0-1.1666666666666667-1.1923076923076923
instances\experiment2_dis2\map1_4_1487.txt,90,90,0.0032421,1.0476190476190477-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1488.txt,92,92,0.006065,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1489.txt,90,88,0.0079182,1.0-1.0-1.0-1.0952380952380953
instances\experiment2_dis2\map1_4_1490.txt,92,92,0.0061697,1.0-1.0-1.0-1.04
instances\experiment2_dis2\map1_4_1491.txt,92,92,0.003515,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1492.txt,94,93,0.0038815,1.0-1.0-1.0-1.037037037037037
instances\experiment2_dis2\map1_4_1493.txt,92,90,0.00802,1.0-1.0-1.0476190476190477-1.04
instances\experiment2_dis2\map1_4_1494.txt,94,92,0.0039984,1.0-1.0952380952380953-1.0-1.0
instances\experiment2_dis2\map1_4_1495.txt,94,94,0.0033371,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1496.txt,94,93,0.0111168,1.0-1.0-1.0-1.0357142857142858
instances\experiment2_dis2\map1_4_1497.txt,97,97,0.0063417,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_4_1498.txt,92,92,0.0062991,1.0-1.0-1.0434782608695652-1.0
instances\experiment2_dis2\map1_4_1499.txt,94,94,0.006772,1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1150.txt,147,143,0.065788,1.0-1.0454545454545454-1.0-1.0-1.2727272727272727-1.0
instances\experiment2_dis2\map1_6_1151.txt,137,137,0.0070707,1.0476190476190477-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1152.txt,139,137,0.0100938,1.0-1.0-1.0909090909090908-1.0454545454545454-1.0-1.0
instances\experiment2_dis2\map1_6_1153.txt,154,148,0.0438381,1.0-1.0434782608695652-1.0384615384615385-1.0-1.35-1.0
instances\experiment2_dis2\map1_6_1154.txt,147,144,0.0063756,1.0454545454545454-1.0-1.0-1.0-1.1071428571428572-1.0
instances\experiment2_dis2\map1_6_1155.txt,179,173,0.2002859,1.8636363636363635-1.625-1.4761904761904763-1.0-1.1-1.0
instances\experiment2_dis2\map1_6_1156.txt,149,143,0.0073598,1.0-1.0-1.0416666666666667-1.1153846153846154-1.0869565217391304-1.0
instances\experiment2_dis2\map1_6_1157.txt,138,138,0.0089958,1.0-1.0-1.0-1.0-1.0357142857142858-1.0
instances\experiment2_dis2\map1_6_1158.txt,133,132,0.0405191,1.0-1.0434782608695652-1.0-1.0-1.0454545454545454-1.0
instances\experiment2_dis2\map1_6_1159.txt,149,146,0.0874559,1.0-1.0-1.0-1.0-1.0384615384615385-1.3
instances\experiment2_dis2\map1_6_1160.txt,143,141,0.013404,1.0-1.0-1.0476190476190477-1.0434782608695652-1.173913043478261-1.0
instances\experiment2_dis2\map1_6_1161.txt,136,135,0.0107987,1.0-1.0-1.0476190476190477-1.0384615384615385-1.0-1.0
instances\experiment2_dis2\map1_6_1162.txt,149,141,0.0963099,1.1666666666666667-1.2727272727272727-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1163.txt,144,144,0.0122015,1.0-1.0-1.0-1.0-1.037037037037037-1.0
instances\experiment2_dis2\map1_6_1164.txt,153,147,0.0173437,1.0-1.08-1.0-1.0-1.1304347826086956-1.1363636363636365
instances\experiment2_dis2\map1_6_1165.txt,134,134,0.0090833,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1166.txt,136,136,0.0546255,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1167.txt,149,149,0.0097996,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1168.txt,144,142,0.048297,1.15-1.0454545454545454-1.0-1.0-1.04-1.0
instances\experiment2_dis2\map1_6_1169.txt,144,143,0.0100742,1.0-1.08-1.0-1.0-1.0434782608695652-1.0
instances\experiment2_dis2\map1_6_1170.txt,171,167,0.2460685,1.1481481481481481-1.0-1.2-1.0-1.0476190476190477-1.9166666666666667
instances\experiment2_dis2\map1_6_1171.txt,144,140,0.0352948,1.0454545454545454-1.0-1.0-1.1904761904761905-1.0-1.04
instances\experiment2_dis2\map1_6_1172.txt,145,143,0.0058095,1.12-1.0-1.0476190476190477-1.0-1.0-1.0384615384615385
instances\experiment2_dis2\map1_6_1173.txt,138,138,0.0059084,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1174.txt,139,139,0.0451829,1.05-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1175.txt,142,139,0.0141966,1.0-1.0909090909090908-1.0-1.0-1.0-1.04
instances\experiment2_dis2\map1_6_1176.txt,144,138,0.0142313,1.0416666666666667-1.0-1.0416666666666667-1.1363636363636365-1.0-1.0434782608695652
instances\experiment2_dis2\map1_6_1177.txt,142,137,0.0315064,1.0-1.0-1.0952380952380953-1.0-1.2105263157894737-1.04
instances\experiment2_dis2\map1_6_1178.txt,137,136,0.006333,1.0-1.0-1.0-1.0-1.0384615384615385-1.0
instances\experiment2_dis2\map1_6_1179.txt,128,128,0.0051053,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1180.txt,141,140,0.0055345,1.0-1.04-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1181.txt,148,148,0.0112857,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1182.txt,148,148,0.0136261,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1183.txt,150,150,0.0319969,1.0-1.0-1.04-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1184.txt,144,144,0.0548236,1.0-1.0-1.0-1.0-1.037037037037037-1.0
instances\experiment2_dis2\map1_6_1185.txt,151,149,0.0159494,1.0-1.0-1.0384615384615385-1.04-1.0-1.0
instances\experiment2_dis2\map1_6_1186.txt,142,139,0.0111079,1.037037037037037-1.0-1.0-1.0869565217391304-1.0-1.0
instances\experiment2_dis2\map1_6_1187.txt,146,146,0.0060378,1.0-1.0-1.0-1.0-1.0416666666666667-1.0
instances\experiment2_dis2\map1_6_1188.txt,139,139,0.0076673,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1189.txt,151,149,0.0114737,1.037037037037037-1.04-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1190.txt,144,140,0.0271303,1.0666666666666667-1.0-1.0434782608695652-1.0-1.0476190476190477-1.1428571428571428
instances\experiment2_dis2\map1_6_1191.txt,137,134,0.0127607,1.0476190476190477-1.0-1.0454545454545454-1.1428571428571428-1.0-1.0
instances\experiment2_dis2\map1_6_1192.txt,140,139,0.0104094,1.0-1.0-1.0-1.0384615384615385-1.0-1.0
instances\experiment2_dis2\map1_6_1193.txt,152,150,0.0326707,1.0-1.0-1.173913043478261-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1194.txt,139,136,0.0647108,1.0476190476190477-1.0-1.0740740740740742-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1195.txt,146,146,0.0128162,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1196.txt,144,143,0.0642413,1.0-1.0-1.0-1.0-1.0-1.0434782608695652
instances\experiment2_dis2\map1_6_1197.txt,130,130,0.0052674,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1198.txt,144,144,0.0557447,1.0-1.0-1.0-1.0-1.04-1.0
instances\experiment2_dis2\map1_6_1199.txt,176,170,0.0714167,1.5-2.142857142857143-1.0454545454545454-1.1153846153846154-1.0-1.0
instances\experiment2_dis2\map1_6_1200.txt,134,134,0.006525,1.0-1.0434782608695652-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1201.txt,140,140,0.0055182,1.0-1.0-1.0-1.0-1.0-1.0476190476190477
instances\experiment2_dis2\map1_6_1202.txt,142,139,0.0068917,1.0833333333333333-1.0-1.0384615384615385-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1203.txt,142,142,0.0070452,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1204.txt,153,150,0.0062583,1.12-1.0-1.0416666666666667-1.0-1.0-1.0434782608695652
instances\experiment2_dis2\map1_6_1205.txt,140,139,0.0444623,1.0-1.0434782608695652-1.0-1.0-1.0476190476190477-1.0
instances\experiment2_dis2\map1_6_1206.txt,148,146,0.0914459,1.0-1.0-1.1153846153846154-1.1666666666666667-1.0476190476190477-1.0
instances\experiment2_dis2\map1_6_1207.txt,132,131,0.0091555,1.0-1.0416666666666667-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1208.txt,145,144,0.0139874,1.125-1.0-1.0-1.0-1.05-1.0
instances\experiment2_dis2\map1_6_1209.txt,135,135,0.0091445,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1210.txt,140,140,0.0137093,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1211.txt,146,144,0.0719001,1.0-1.2-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1212.txt,142,142,0.0083981,1.0-1.0909090909090908-1.0-1.0-1.0-1.037037037037037
instances\experiment2_dis2\map1_6_1213.txt,155,150,0.0722145,1.0869565217391304-1.0-1.0-1.0833333333333333-1.0740740740740742-1.0740740740740742
instances\experiment2_dis2\map1_6_1214.txt,169,155,0.1117462,1.3478260869565217-1.1851851851851851-1.32-1.0-1.0-1.3181818181818181
instances\experiment2_dis2\map1_6_1215.txt,135,135,0.009309,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1216.txt,147,145,0.0071035,1.0-1.0-1.0454545454545454-1.0-1.0-1.08
instances\experiment2_dis2\map1_6_1217.txt,156,152,0.0371758,1.0909090909090908-1.0-1.0-1.0-1.1-1.1666666666666667
instances\experiment2_dis2\map1_6_1218.txt,139,139,0.0119715,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1219.txt,143,142,0.0101568,1.0-1.0384615384615385-1.0-1.0416666666666667-1.0-1.0
instances\experiment2_dis2\map1_6_1220.txt,140,139,0.0146889,1.0-1.0-1.0-1.0-1.0-1.0454545454545454
instances\experiment2_dis2\map1_6_1221.txt,151,148,0.0184422,1.0357142857142858-1.0476190476190477-1.0-1.0-1.0740740740740742-1.0
instances\experiment2_dis2\map1_6_1222.txt,142,142,0.0120313,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1223.txt,144,143,0.0090193,1.0-1.0-1.0-1.0-1.2380952380952381-1.0
instances\experiment2_dis2\map1_6_1224.txt,145,143,0.0061742,1.0-1.0-1.0-1.0-1.0384615384615385-1.08
instances\experiment2_dis2\map1_6_1225.txt,137,137,0.0066447,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1226.txt,140,140,0.0497406,1.0-1.0-1.0-1.0-1.0-1.0
instances\experiment2_dis2\map1_6_1227.txt,146,146,0.0123708,1.0-1.0-1.0-1.0-1.0-1.0454545454545454
instances\experiment2_dis2\map1_6_1228.txt,153,150,0.0161177,1.25-1.0476190476190477-1.0-1.1153846153846154-1.0952380952380953-1.0
instances\experiment2_dis2\map1_6_1229.txt,130,129,0.0061621,1.0-1.0-1.0-1.0-1.0-1.05
instances\experiment2_dis2\map1_6_1230.txt,133,133,0.0101223,1.0-1.0-1.0-1.0-1.0-1.0476190476190477
instances\experiment2_dis2\map1_6_1231.txt,174,169,0.0223276,1.0-1.0-1.04-1.0909090909090908-1.4583333333333333-1.3
instances\experiment2_dis2\map1_6_1232.txt,138,138,0.064144,1.0-1.0-1.0-1.0-1.0-1.0
